City,date,AvgTemperature,PredictedTemps
WashingtonDistrict of Columbia,2019-02-17,41.81428571428573,40.825714692275874
WashingtonDistrict of Columbia,2019-02-24,41.285714285714285,44.5154775194315
WashingtonDistrict of Columbia,2019-03-03,41.614285714285714,45.03591446172684
WashingtonDistrict of Columbia,2019-03-10,35.99999999999999,50.02580663453013
WashingtonDistrict of Columbia,2019-03-17,53.07142857142856,48.04012455201183
WashingtonDistrict of Columbia,2019-03-24,46.17142857142857,50.06672173812872
WashingtonDistrict of Columbia,2019-03-31,53.257142857142846,55.41517602095962
WashingtonDistrict of Columbia,2019-04-07,52.01428571428571,57.114588692345706
WashingtonDistrict of Columbia,2019-04-14,64.02857142857144,61.07953005248281
WashingtonDistrict of Columbia,2019-04-21,63.785714285714285,60.68774180218468
WashingtonDistrict of Columbia,2019-04-28,64.87142857142858,63.57355396704125
WashingtonDistrict of Columbia,2019-05-05,65.62857142857142,65.17497988887273
WashingtonDistrict of Columbia,2019-05-12,66.57142857142857,66.30602405588016
WashingtonDistrict of Columbia,2019-05-19,64.58571428571427,70.0822941223492
WashingtonDistrict of Columbia,2019-05-26,73.04285714285713,73.63738631577979
WashingtonDistrict of Columbia,2019-06-02,78.28571428571429,74.22906958984035
WashingtonDistrict of Columbia,2019-06-09,73.24285714285713,75.92696017897846
WashingtonDistrict of Columbia,2019-06-16,70.82857142857142,78.87976832839374
WashingtonDistrict of Columbia,2019-06-23,77.45714285714287,78.77375067648411
WashingtonDistrict of Columbia,2019-06-30,81.42857142857143,79.49441564538202
WashingtonDistrict of Columbia,2019-07-07,80.7,80.20920544475129
WashingtonDistrict of Columbia,2019-07-14,79.97142857142856,81.29338259991992
WashingtonDistrict of Columbia,2019-07-21,85.64285714285715,81.56653151563825
WashingtonDistrict of Columbia,2019-07-28,78.65714285714286,79.59430282628982
WashingtonDistrict of Columbia,2019-08-04,81.84285714285716,79.23448132742784
WashingtonDistrict of Columbia,2019-08-11,80.31428571428572,77.58565496140976
WashingtonDistrict of Columbia,2019-08-18,81.27142857142854,77.10582047549954
WashingtonDistrict of Columbia,2019-08-25,79.02857142857142,76.21685625803228
WashingtonDistrict of Columbia,2019-09-01,74.97142857142856,74.13773801636908
WashingtonDistrict of Columbia,2019-09-08,76.61428571428571,71.4519346679505
WashingtonDistrict of Columbia,2019-09-15,76.97142857142856,69.8626410515058
WashingtonDistrict of Columbia,2019-09-22,73.2,67.6354839605162
WashingtonDistrict of Columbia,2019-09-29,76.27142857142857,64.6686692671081
WashingtonDistrict of Columbia,2019-10-06,72.68571428571427,61.5831502330717
WashingtonDistrict of Columbia,2019-10-13,65.44285714285715,59.15272610481104
WashingtonDistrict of Columbia,2019-10-20,58.45714285714286,56.85311116106956
WashingtonDistrict of Columbia,2019-10-27,60.457142857142856,53.44034512229132
WashingtonDistrict of Columbia,2019-11-03,57.58571428571429,53.00622523265381
WashingtonDistrict of Columbia,2019-11-10,47.057142857142864,48.27456974920613
WashingtonDistrict of Columbia,2019-11-17,41.885714285714286,46.7851220450029
WashingtonDistrict of Columbia,2019-11-24,46.32857142857144,43.0607843273793
WashingtonDistrict of Columbia,2019-12-01,46.771428571428565,43.99426122303094
WashingtonDistrict of Columbia,2019-12-08,42.07142857142856,40.38475125279289
WashingtonDistrict of Columbia,2019-12-15,43.3,41.39321231396752
WashingtonDistrict of Columbia,2019-12-22,34.65714285714286,42.3165306429827
WashingtonDistrict of Columbia,2019-12-29,43.385714285714286,38.28871735056105
WashingtonDistrict of Columbia,2020-01-05,47.92857142857143,33.16818337021234
WashingtonDistrict of Columbia,2020-01-12,45.42857142857143,37.22825012872473
WashingtonDistrict of Columbia,2020-01-19,43.27142857142858,35.81695006013079
WashingtonDistrict of Columbia,2020-01-26,36.971428571428575,39.420838832466266
WashingtonDistrict of Columbia,2020-02-02,41.07142857142857,37.97604122651403
WashingtonDistrict of Columbia,2020-02-09,46.92857142857143,39.00491028247263
WashingtonDistrict of Columbia,2020-02-16,42.18571428571429,40.94386857050658
WashingtonDistrict of Columbia,2020-02-23,42.3,44.68271836713777
WashingtonDistrict of Columbia,2020-03-01,43.08571428571428,45.09162099883633
WashingtonDistrict of Columbia,2020-03-08,49.55714285714286,49.834246364767424
WashingtonDistrict of Columbia,2020-03-15,54.885714285714286,47.892984739554734
WashingtonDistrict of Columbia,2020-03-22,54.25714285714286,49.8863506864933
WashingtonDistrict of Columbia,2020-03-29,51.67142857142858,55.33428995067236
WashingtonDistrict of Columbia,2020-04-05,54.48571428571428,56.961509614355776
WashingtonDistrict of Columbia,2020-04-12,57.87142857142857,61.005768863111456
WashingtonDistrict of Columbia,2020-04-19,52.38571428571428,60.490939790263056
WashingtonDistrict of Columbia,2020-04-26,54.57142857142857,63.484625324294
WashingtonDistrict of Columbia,2020-05-03,58.67142857142856,65.25173785481721
WashingtonDistrict of Columbia,2020-05-10,55.08571428571428,66.37363656259161
WashingtonDistrict of Columbia,2020-05-17,54.0,70.04745149715144
Athens,2010-08-01,82.24285714285713,84.51685880196747
Athens,2010-08-08,84.67142857142856,82.92333550761809
Athens,2010-08-15,87.75714285714285,82.97949778784732
Athens,2010-08-22,87.78571428571429,82.62425725337691
Athens,2010-08-29,84.39999999999998,79.17428034871085
Athens,2010-09-05,79.45714285714287,76.69743141923483
Athens,2010-09-12,76.74285714285713,74.7246170185337
Athens,2010-09-19,76.12857142857142,72.73770595291725
Athens,2010-09-26,75.05714285714285,70.6597296272179
Athens,2010-10-03,73.10000000000002,69.80905947665102
Athens,2010-10-10,65.68571428571428,67.32049124770997
Athens,2010-10-17,69.81428571428572,65.02172105777706
Athens,2010-10-24,65.9,64.01967315569023
Athens,2010-10-31,60.057142857142864,61.6951874384081
Athens,2010-11-07,60.91428571428571,59.71869096383668
Athens,2010-11-14,68.01428571428572,58.80292333318507
Athens,2010-11-21,61.92857142857143,56.611829801979454
Athens,2010-11-28,65.77142857142857,55.78240219372096
Athens,2010-12-05,66.34285714285714,55.3956373620261
Athens,2010-12-12,52.54285714285714,51.81337492200643
Athens,2010-12-19,51.92857142857143,52.9208200636239
Athens,2010-12-26,61.6,51.46381196516774
Athens,2011-01-02,52.31428571428571,50.662434289451454
Athens,2011-01-09,50.271428571428565,50.70408006037818
Athens,2011-01-16,55.17142857142857,50.91162015483859
Athens,2011-01-23,53.61428571428571,50.564237920451035
Athens,2011-01-30,46.98571428571428,49.706597902973286
Athens,2011-02-06,46.21428571428572,49.716921175174704
Athens,2011-02-13,53.557142857142864,50.3257735810123
Athens,2011-02-20,54.842857142857135,52.84531823437736
Athens,2011-02-27,51.68571428571428,53.13066478640416
Athens,2011-03-06,49.57142857142857,53.98247337441711
Athens,2011-03-13,44.51428571428572,54.06245675396534
Athens,2011-03-20,57.785714285714285,55.27783495142726
Athens,2011-03-27,54.24285714285715,56.7075761842813
Athens,2011-04-03,58.95714285714286,59.041816740602016
Athens,2011-04-10,61.12857142857143,60.670210825292976
Athens,2011-04-17,58.82857142857142,62.11128915485868
Athens,2011-04-24,57.77142857142858,64.02862124815644
Athens,2011-05-01,60.342857142857135,65.63189335202004
Athens,2011-05-08,63.64285714285715,68.03614638233027
Athens,2011-05-15,64.14285714285714,70.11545098261885
Athens,2011-05-22,66.85714285714286,71.80565187875649
Athens,2011-05-29,71.32857142857144,74.25507899555558
Athens,2011-06-05,74.08571428571429,75.37489977743213
Athens,2011-06-12,78.7142857142857,77.9264591309229
Athens,2011-06-19,76.7142857142857,81.72404797249273
Athens,2011-06-26,84.75714285714285,81.63107306477859
Athens,2011-07-03,78.87142857142858,81.21671028938705
Athens,2011-07-10,87.14285714285715,82.65364141501166
Athens,2011-07-17,90.64285714285714,84.25822480800997
Athens,2011-07-24,86.6857142857143,85.23774339628339
Athens,2011-07-31,85.39999999999998,83.80039494059963
Athens,2011-08-07,86.9857142857143,82.61002803289611
Athens,2011-08-14,86.07142857142857,82.92991492244195
Athens,2011-08-21,88.7857142857143,82.51986108040515
Athens,2011-08-28,88.29999999999998,79.12793481981154
Athens,2011-09-04,84.08571428571429,76.5997409858999
Athens,2011-09-11,85.31428571428572,74.81488727835038
Athens,2011-09-18,87.52857142857144,72.68767282142329
Athens,2011-09-25,78.92857142857143,70.67543922981609
Athens,2011-10-02,75.82857142857142,69.79139866046732
Athens,2011-10-09,73.97142857142856,67.19941692034469
Athens,2011-10-16,64.15714285714286,64.96216387626954
Athens,2011-10-23,61.67142857142858,63.96329319972238
Athens,2011-10-30,62.42857142857143,61.69823226158832
Athens,2011-11-06,60.02857142857142,59.64666301242865
Athens,2011-11-13,58.385714285714286,58.75670064965785
Athens,2011-11-20,51.385714285714286,56.54978130852373
Athens,2011-11-27,53.58571428571428,55.739716410899206
Athens,2011-12-04,54.62857142857143,55.27802676361789
Athens,2011-12-11,57.7,51.75515628645905
Athens,2011-12-18,59.34285714285714,52.70826293296109
Athens,2011-12-25,52.18571428571429,51.224322765948486
Athens,2012-01-01,49.66666666666666,50.34800784069626
Athens,2012-01-08,51.25714285714286,50.420316288799135
Athens,2012-01-15,45.885714285714286,50.868420179186025
Athens,2012-01-22,46.885714285714286,50.73205460801366
Athens,2012-01-29,48.471428571428575,49.76018229466194
Athens,2012-02-05,47.67142857142857,49.75958127227064
Athens,2012-02-12,48.68571428571428,50.18343987788053
Athens,2012-02-19,48.62857142857142,52.60998029214714
Athens,2012-02-26,54.142857142857146,53.01599144098072
Athens,2012-03-04,48.27142857142858,53.884299900466296
Athens,2012-03-11,54.54285714285715,54.09067179536046
Athens,2012-03-18,52.34285714285714,55.37936026047533
Athens,2012-03-25,61.68571428571429,56.594187093614
Athens,2012-04-01,61.62857142857143,58.96096603297687
Athens,2012-04-08,64.8142857142857,60.712186867042256
Athens,2012-04-15,60.25714285714286,62.05353063188822
Athens,2012-04-22,64.55714285714286,64.02377443863638
Athens,2012-04-29,68.6,65.6514133817334
Athens,2012-05-06,75.98571428571428,68.0461294257743
Athens,2012-05-13,76.55714285714285,70.06108186945931
Athens,2012-05-20,68.37142857142858,72.0014287846518
Athens,2012-05-27,70.76,74.33365766253438
Athens,2012-06-03,70.94999999999999,75.45099346726019
Athens,2012-06-10,77.1,77.92314701303305
Athens,2012-06-17,87.4,81.68939782245837
Athens,2012-07-15,90.15,84.21570490200041
Athens,2012-07-22,89.83333333333333,85.16320399237118
Athens,2012-08-12,88.6,82.92804505241799
Athens,2012-08-26,91.25,79.12618703628742
Athens,2013-01-06,51.2,50.40961498370047
Bordeaux,2018-05-27,62.85714285714285,65.74213837106525
Bordeaux,2018-06-03,64.61428571428571,66.3780663730833
Bordeaux,2018-06-10,65.21428571428571,66.60288930599306
Bordeaux,2018-06-17,60.84285714285714,67.44394345314656
Bordeaux,2018-06-24,71.27142857142857,69.78175758472312
Bordeaux,2018-07-01,74.11428571428571,68.48187427614184
Bordeaux,2018-07-08,71.22857142857143,70.74708790171364
Bordeaux,2018-07-15,75.6857142857143,70.40115783992904
